ClientID,Sex,Education,Marriage,Age,Age Band,Credit Limit,Credit Limit Band,Utilization Rate,Ever Delayed,Max Delay (months),Months Delayed (count),Payment Trend,Risk Segment,Default
10701,Female,Graduate school,Single,27,21-30,150000,Q3,0.1472811111111111,No,0,0,-1992,Low risk (neither),No default
10702,Female,University,Married,31,31-40,50000,Q1 (lowest),0.5814933333333333,Yes,2,6,1100,High risk (delayed + high util),Default
10703,Female,University,Single,25,21-30,50000,Q1 (lowest),0.2870533333333333,No,0,0,1814,Medium risk (one factor),No default
10704,Female,Graduate school,Single,23,21-30,20000,Q1 (lowest),0.8201333333333334,Yes,2,1,1000,High risk (delayed + high util),No default
10705,Female,Graduate school,Single,33,31-40,200000,Q4,0.7015366666666667,No,0,0,1290,Medium risk (one factor),No default
10706,Female,University,Single,23,21-30,20000,Q1 (lowest),0.506425,No,0,0,732,Medium risk (one factor),No default
10707,Male,University,Single,24,21-30,30000,Q1 (lowest),0.6455277777777777,No,0,0,1500,Medium risk (one factor),Default
10708,Female,University,Married,34,31-40,80000,Q2,0.2687520833333333,Yes,2,3,4210,Medium risk (one factor),Default
10709,Female,University,Single,30,21-30,230000,Q4,0.4705152173913043,No,0,0,2000,Medium risk (one factor),No default
10710,Female,Graduate school,Married,38,31-40,240000,Q4,0.0,No,0,0,0,Low risk (neither),No default
10711,Female,Graduate school,Married,38,31-40,200000,Q4,0.0033158333333333,Yes,2,3,1694,Medium risk (one factor),Default
10712,Male,University,Married,49,41-50,80000,Q2,0.6673875,No,0,0,1439,Medium risk (one factor),No default
10713,Male,University,Married,39,31-40,290000,Q5 (highest),0.0008109195402298,Yes,1,1,707,Medium risk (one factor),Default
10714,Female,University,Single,23,21-30,70000,Q2,0.2209857142857142,Yes,2,1,873,Medium risk (one factor),Default
10715,Female,University,Married,38,31-40,30000,Q1 (lowest),0.3164611111111111,Yes,2,1,-1800,High risk (delayed + high util),No default
10716,Female,High school,Married,31,31-40,30000,Q1 (lowest),0.1314,Yes,2,3,1516,Medium risk (one factor),Default
10717,Male,University,Single,37,31-40,280000,Q5 (highest),0.1232815476190476,No,0,0,44347,Low risk (neither),No default
10718,Female,University,Married,28,21-30,200000,Q4,0.0083433333333333,No,0,0,3174,Low risk (neither),No default
10719,Male,Graduate school,Single,28,21-30,60000,Q2,0.0555555555555555,No,0,0,0,Low risk (neither),No default
10720,Male,Others,Single,26,21-30,140000,Q3,0.7233535714285714,No,0,0,4150,Medium risk (one factor),No default
10721,Male,University,Single,29,21-30,390000,Q5 (highest),0.3266273504273504,No,0,0,27000,Medium risk (one factor),No default
10722,Female,Graduate school,Single,28,21-30,30000,Q1 (lowest),0.2340166666666666,No,0,0,1230,Low risk (neither),No default
10723,Male,High school,Married,54,51-60,160000,Q3,0.00528125,Yes,2,1,-390,Medium risk (one factor),Default
10724,Female,University,Single,32,31-40,500000,Q5 (highest),0.0845386666666666,No,0,0,1574,Low risk (neither),No default
10725,Female,University,Single,26,21-30,180000,Q3,0.0215694444444444,No,0,0,1600,Low risk (neither),No default
10726,Female,University,Married,33,31-40,290000,Q5 (highest),0.3427068965517241,No,0,0,1700,Medium risk (one factor),No default
10727,Male,Graduate school,Single,35,31-40,140000,Q3,0.8675190476190476,No,0,0,2000,Medium risk (one factor),No default
10728,Female,University,Married,31,31-40,50000,Q1 (lowest),0.30808,No,0,0,1000,Medium risk (one factor),No default
10729,Male,Graduate school,Married,47,41-50,130000,Q3,0.9167782051282052,Yes,2,6,696,High risk (delayed + high util),No default
10730,Male,High school,Married,48,41-50,160000,Q3,0.2696322916666666,No,0,0,4700,Low risk (neither),Default
10731,Male,University,Married,35,31-40,110000,Q3,0.7381348484848484,No,0,0,3000,Medium risk (one factor),No default
10732,Female,University,Married,33,31-40,180000,Q3,0.0094722222222222,No,0,0,-3500,Low risk (neither),No default
10733,Female,Others,Single,32,31-40,260000,Q4,0.5945397435897436,No,0,0,1200,Medium risk (one factor),Default
10734,Female,Graduate school,Married,32,31-40,310000,Q5 (highest),0.1875747311827957,No,0,0,917,Low risk (neither),No default
10735,Male,University,Married,44,41-50,450000,Q5 (highest),0.0132429629629629,No,0,0,7693,Low risk (neither),No default
10736,Male,Graduate school,Single,27,21-30,130000,Q3,0.3143,No,0,0,-2861,Medium risk (one factor),No default
10737,Female,Graduate school,Married,36,31-40,300000,Q5 (highest),0.0171122222222222,Yes,2,2,-7150,Medium risk (one factor),No default
10738,Female,Graduate school,Married,39,31-40,160000,Q3,0.0,Yes,1,1,-2000,Medium risk (one factor),No default
10739,Male,University,Single,26,21-30,30000,Q1 (lowest),0.3204555555555555,No,0,0,3000,Medium risk (one factor),No default
10740,Male,University,Married,48,41-50,270000,Q4,0.2525333333333333,Yes,2,3,15018,Medium risk (one factor),Default
10741,Male,University,Married,63,61+,360000,Q5 (highest),0.0029,Yes,1,1,0,Medium risk (one factor),Default
10742,Male,University,Married,42,41-50,360000,Q5 (highest),0.0,Yes,1,1,0,Medium risk (one factor),Default
10743,Male,University,Married,40,31-40,180000,Q3,0.0211416666666666,No,0,0,3675,Low risk (neither),No default
10744,Female,High school,Married,41,41-50,360000,Q5 (highest),0.0010833333333333,No,0,0,390,Low risk (neither),No default
10745,Male,Graduate school,Married,45,41-50,280000,Q5 (highest),0.0088642857142857,Yes,2,6,-18,Medium risk (one factor),Default
10746,Male,University,Single,44,41-50,220000,Q4,0.0433651515151515,No,0,0,3992,Low risk (neither),No default
10747,Female,High school,Married,47,41-50,20000,Q1 (lowest),0.165825,No,0,0,1125,Low risk (neither),No default
10748,Male,High school,Married,32,31-40,310000,Q5 (highest),0.3182037634408602,No,0,0,6295,Medium risk (one factor),No default
10749,Male,University,Single,52,51-60,160000,Q3,0.0365614583333333,Yes,2,2,-1300,Medium risk (one factor),Default
10750,Male,Graduate school,Single,27,21-30,50000,Q1 (lowest),-0.058,Yes,1,1,0,Medium risk (one factor),No default
10751,Male,University,Married,38,31-40,20000,Q1 (lowest),0.4455333333333333,No,0,0,1500,Medium risk (one factor),Default
10752,Male,University,Single,26,21-30,20000,Q1 (lowest),1.1296416666666669,No,0,0,1643,Medium risk (one factor),Default
10753,Male,University,Married,32,31-40,470000,Q5 (highest),0.328595390070922,No,0,0,-1000,Medium risk (one factor),No default
10754,Female,University,Married,31,31-40,160000,Q3,0.1502770833333333,No,0,0,-11493,Low risk (neither),Default
10755,Male,Graduate school,Single,31,31-40,220000,Q4,0.0129946969696969,No,0,0,0,Low risk (neither),No default
10756,Female,University,Married,42,41-50,50000,Q1 (lowest),0.2704833333333333,No,0,0,675,Low risk (neither),No default
10757,Male,University,Single,22,21-30,50000,Q1 (lowest),0.3314,Yes,2,3,2980,High risk (delayed + high util),Default
10758,Female,Graduate school,Married,53,51-60,230000,Q4,0.0072463768115942,No,0,0,0,Low risk (neither),No default
10759,Female,University,Married,51,51-60,70000,Q2,0.6599785714285714,Yes,2,6,100,High risk (delayed + high util),No default
10760,Male,High school,Single,29,21-30,360000,Q5 (highest),0.0,Yes,1,1,0,Medium risk (one factor),No default
10761,Female,University,Single,24,21-30,90000,Q2,0.0009629629629629,No,0,0,0,Low risk (neither),No default
10762,Male,Graduate school,Single,27,21-30,180000,Q3,0.0068546296296296,No,0,0,1385,Low risk (neither),Default
10763,Male,University,Married,53,51-60,50000,Q1 (lowest),0.7741966666666668,No,0,0,880,Medium risk (one factor),Default
10764,Female,Graduate school,Single,39,31-40,210000,Q4,0.0,No,0,0,0,Low risk (neither),No default
10765,Female,Graduate school,Single,24,21-30,50000,Q1 (lowest),0.85119,Yes,2,1,2935,High risk (delayed + high util),No default
10766,Male,University,Single,23,21-30,10000,Q1 (lowest),0.9078666666666666,Yes,2,1,940,High risk (delayed + high util),No default
10767,Male,Graduate school,Single,42,41-50,80000,Q2,0.6008958333333333,No,0,0,1419,Medium risk (one factor),No default
10768,Female,High school,Married,34,31-40,200000,Q4,0.005885,No,0,0,-2718,Low risk (neither),No default
10769,Male,Graduate school,Married,41,41-50,500000,Q5 (highest),0.9699903333333334,Yes,2,1,4110,High risk (delayed + high util),Default
10770,Female,University,Married,42,41-50,50000,Q1 (lowest),0.68677,No,0,0,1468,Medium risk (one factor),No default
10771,Female,High school,Single,22,21-30,50000,Q1 (lowest),0.4768633333333333,Yes,2,2,-1500,High risk (delayed + high util),No default
10772,Male,High school,Married,46,41-50,80000,Q2,0.3533979166666666,Yes,2,2,-586,High risk (delayed + high util),No default
10773,Female,Graduate school,Single,23,21-30,50000,Q1 (lowest),0.2144966666666666,Yes,2,2,-600,Medium risk (one factor),No default
10774,Male,University,Single,22,21-30,50000,Q1 (lowest),0.1553666666666666,Yes,2,1,1116,Medium risk (one factor),No default
10775,Female,University,Single,24,21-30,80000,Q2,0.54735625,No,0,0,-16000,Medium risk (one factor),No default
10776,Female,University,Married,39,31-40,100000,Q2,0.7131316666666667,Yes,3,5,-5191,High risk (delayed + high util),Default
10777,Male,Graduate school,Single,49,41-50,360000,Q5 (highest),0.0,Yes,1,1,0,Medium risk (one factor),No default
10778,Female,Graduate school,Married,37,31-40,510000,Q5 (highest),0.0023774509803921,No,0,0,-347,Low risk (neither),No default
10779,Male,University,Married,26,21-30,120000,Q3,0.4102125,No,0,0,1000,Medium risk (one factor),No default
10780,Female,High school,Married,48,41-50,130000,Q3,0.0497423076923076,No,0,0,-595,Low risk (neither),No default
10781,Male,Graduate school,Single,44,41-50,330000,Q5 (highest),1.3732358585858586,No,0,0,12001,Medium risk (one factor),No default
10782,Female,High school,Single,40,31-40,50000,Q1 (lowest),0.4429166666666666,No,0,0,8000,Medium risk (one factor),No default
10783,Male,University,Single,43,41-50,30000,Q1 (lowest),0.9165055555555556,Yes,2,1,5300,High risk (delayed + high util),No default
10784,Female,Graduate school,Married,24,21-30,200000,Q4,0.7679541666666667,No,0,0,550,Medium risk (one factor),No default
10785,Female,University,Married,33,31-40,80000,Q2,0.71246875,Yes,2,6,1400,High risk (delayed + high util),No default
10786,Female,Graduate school,Married,39,31-40,220000,Q4,0.0499454545454545,No,0,0,-5799,Low risk (neither),No default
10787,Female,Graduate school,Single,30,21-30,70000,Q2,0.0007738095238095,Yes,1,1,0,Medium risk (one factor),No default
10788,Female,University,Married,48,41-50,350000,Q5 (highest),0.8464314285714286,No,0,0,1052,Medium risk (one factor),No default
10789,Male,University,Single,27,21-30,40000,Q1 (lowest),0.9866666666666666,No,0,0,300,Medium risk (one factor),No default
10790,Male,University,Single,24,21-30,60000,Q2,0.6418222222222223,Yes,2,1,2044,High risk (delayed + high util),No default
10791,Male,University,Married,34,31-40,120000,Q3,0.0541722222222222,No,0,0,1943,Low risk (neither),No default
10792,Female,University,Single,48,41-50,50000,Q1 (lowest),0.4683966666666666,No,0,0,985,Medium risk (one factor),No default
10793,Female,Graduate school,Married,44,41-50,100000,Q2,0.7458966666666668,Yes,2,1,0,High risk (delayed + high util),Default
10794,Male,University,Married,30,21-30,210000,Q4,0.4725436507936508,Yes,2,1,5000,High risk (delayed + high util),Default
10795,Female,University,Single,35,31-40,20000,Q1 (lowest),0.9372916666666666,Yes,2,1,3400,High risk (delayed + high util),No default
10796,Male,High school,Single,42,41-50,240000,Q4,0.6539951388888889,No,0,0,140182,Medium risk (one factor),No default
10797,Female,University,Married,43,41-50,170000,Q3,0.7056794117647058,No,0,0,9698,Medium risk (one factor),No default
10798,Male,Graduate school,Single,34,31-40,330000,Q5 (highest),0.0236590909090909,No,0,0,-5690,Low risk (neither),No default
10799,Male,University,Single,43,41-50,70000,Q2,0.5555071428571429,No,0,0,572,Medium risk (one factor),No default
10800,Female,High school,Married,29,21-30,50000,Q1 (lowest),0.5546033333333333,No,0,0,2000,Medium risk (one factor),No default
10801,Male,University,Single,38,31-40,130000,Q3,0.2827615384615384,No,0,0,62004,Low risk (neither),No default
10802,Male,High school,Single,36,31-40,50000,Q1 (lowest),0.048,Yes,7,6,0,Medium risk (one factor),Default
10803,Female,Graduate school,Single,30,21-30,450000,Q5 (highest),0.0700677777777777,No,0,0,952,Low risk (neither),Default
10804,Male,University,Married,41,41-50,100000,Q2,0.7141883333333333,Yes,2,6,-500,High risk (delayed + high util),Default
10805,Female,Graduate school,Single,26,21-30,120000,Q3,0.1215847222222222,No,0,0,-794,Low risk (neither),No default
10806,Female,Graduate school,Single,29,21-30,270000,Q4,0.0524845679012345,No,0,0,10000,Low risk (neither),No default
10807,Male,Graduate school,Single,36,31-40,80000,Q2,0.01535625,No,0,0,-4828,Low risk (neither),No default
10808,Female,High school,Married,40,31-40,80000,Q2,0.784675,No,0,0,0,Medium risk (one factor),No default
10809,Male,Graduate school,Single,33,31-40,320000,Q5 (highest),0.0212723958333333,No,0,0,1617,Low risk (neither),No default
10810,Male,Graduate school,Married,35,31-40,380000,Q5 (highest),0.0071894736842105,Yes,1,1,15105,Medium risk (one factor),No default
10811,Female,University,Single,41,41-50,380000,Q5 (highest),0.1178973684210526,No,0,0,-1849,Low risk (neither),No default
10812,Female,University,Married,41,41-50,180000,Q3,0.0510953703703703,No,0,0,-6381,Low risk (neither),No default
10813,Female,University,Single,31,31-40,100000,Q2,0.3604983333333333,No,0,0,1160,Medium risk (one factor),No default
10814,Female,Graduate school,Single,29,21-30,290000,Q5 (highest),0.1722522988505747,No,0,0,-4310,Low risk (neither),No default
10815,Male,Graduate school,Single,27,21-30,90000,Q2,0.0260574074074074,No,0,0,3415,Low risk (neither),Default
10816,Male,University,Married,24,21-30,10000,Q1 (lowest),0.93125,Yes,5,4,-500,High risk (delayed + high util),Default
10817,Male,High school,Single,31,31-40,150000,Q3,0.0727288888888889,No,0,0,18696,Low risk (neither),No default
10818,Female,University,Single,32,31-40,160000,Q3,0.0446208333333333,Yes,2,4,0,Medium risk (one factor),No default
10819,Female,Graduate school,Married,27,21-30,200000,Q4,0.8595916666666668,Yes,2,3,9868,High risk (delayed + high util),Default
10820,Female,University,Single,23,21-30,30000,Q1 (lowest),0.0571555555555555,No,0,0,1393,Low risk (neither),No default
10821,Female,Graduate school,Single,24,21-30,70000,Q2,0.9737571428571428,No,0,0,750,Medium risk (one factor),No default
10822,Male,University,Single,30,21-30,160000,Q3,0.0,Yes,1,1,-679,Medium risk (one factor),No default
10823,Female,Graduate school,Single,27,21-30,140000,Q3,0.7014464285714286,Yes,2,6,930,High risk (delayed + high util),Default
10824,Female,High school,Single,22,21-30,50000,Q1 (lowest),0.2231166666666666,No,0,0,-527,Low risk (neither),No default
10825,Female,Graduate school,Single,23,21-30,50000,Q1 (lowest),0.1356133333333333,No,0,0,-546,Low risk (neither),No default
10826,Male,Graduate school,Single,31,31-40,150000,Q3,0.0646411111111111,No,0,0,3529,Low risk (neither),No default
10827,Female,Graduate school,Single,34,31-40,120000,Q3,0.0,Yes,1,1,0,Medium risk (one factor),No default
10828,Female,University,Married,63,61+,160000,Q3,0.005978125,Yes,1,1,-491,Medium risk (one factor),No default
10829,Female,Others,Single,26,21-30,180000,Q3,0.5002407407407408,No,0,0,8013,Medium risk (one factor),No default
10830,Female,University,Single,27,21-30,220000,Q4,0.7405863636363637,No,0,0,6000,Medium risk (one factor),No default
10831,Male,University,Single,22,21-30,10000,Q1 (lowest),0.4722666666666667,Yes,2,1,1238,High risk (delayed + high util),Default
10832,Female,Graduate school,Married,36,31-40,80000,Q2,0.0212979166666666,No,0,0,1712,Low risk (neither),No default
10833,Female,University,Single,28,21-30,110000,Q3,0.9705045454545456,No,0,0,1440,Medium risk (one factor),No default
10834,Female,University,Married,51,51-60,80000,Q2,0.054975,Yes,1,1,0,Medium risk (one factor),Default
10835,Male,University,Married,52,51-60,270000,Q4,0.0284,Yes,2,1,337,Medium risk (one factor),No default
10836,Female,Graduate school,Single,36,31-40,160000,Q3,0.7938,Yes,2,2,-4228,High risk (delayed + high util),No default
10837,Male,University,Single,44,41-50,50000,Q1 (lowest),0.3726933333333334,No,0,0,1189,Medium risk (one factor),No default
10838,Female,University,Married,39,31-40,60000,Q2,0.7973333333333333,No,0,0,1258,Medium risk (one factor),No default
10839,Male,University,Single,28,21-30,140000,Q3,0.8038392857142858,Yes,2,4,12300,High risk (delayed + high util),No default
10840,Female,University,Single,34,31-40,360000,Q5 (highest),0.6914412037037038,No,0,0,1800,Medium risk (one factor),No default
