ClientID,Month Offset,Bill Amount,Payment Amount,Pay Status Code,Default
12369,-4,1493,2229,-1,No default
12369,-3,13821,1493,-1,No default
12369,-2,12029,13821,-2,No default
12369,-1,4983,12040,-2,No default
12369,0,1906,5002,-2,No default
12370,-5,19342,1500,2,Default
12370,-4,19795,0,2,Default
12370,-3,19554,683,2,Default
12370,-2,19355,800,2,Default
12370,-1,17595,2344,2,Default
12370,0,18155,0,2,Default
12371,-5,5151,0,-1,No default
12371,-4,18503,5151,-1,No default
12371,-3,1465,18503,-1,No default
12371,-2,272,1465,-1,No default
12371,-1,332,272,-1,No default
12371,0,11193,332,-1,No default
12372,-5,20763,1000,0,Default
12372,-4,20430,1000,2,Default
12372,-3,23396,0,2,Default
12372,-2,22040,2000,2,Default
12372,-1,23209,0,2,Default
12372,0,27746,2000,1,Default
12373,-5,79334,3100,0,No default
12373,-4,80625,3000,0,No default
12373,-3,78883,2900,2,No default
12373,-2,80473,0,0,No default
12373,-1,75959,6100,0,No default
12373,0,74270,3200,0,No default
12374,-5,25314,103508,-1,No default
12374,-4,9788,25314,-1,No default
12374,-3,6534,9788,-1,No default
12374,-2,26488,6534,-1,No default
12374,-1,12349,26488,-1,No default
12374,0,7297,12349,-1,No default
12375,-5,11708,1472,0,Default
12375,-4,11476,423,0,Default
12375,-3,11240,417,0,Default
12375,-2,11021,402,2,Default
12375,-1,11081,420,3,Default
12375,0,11553,0,4,Default
12376,-5,94197,3494,0,Default
12376,-4,92332,3400,0,Default
12376,-3,90432,3351,0,Default
12376,-2,89583,3231,0,Default
12376,-1,86901,4126,0,Default
12376,0,85119,3153,0,Default
12377,-5,981,0,-1,No default
12377,-4,95600,981,0,No default
12377,-3,99407,3500,0,No default
12377,-2,97453,3500,0,No default
12377,-1,96018,8000,0,No default
12377,0,100442,5000,0,No default
12378,-5,26781,8494,0,No default
12378,-4,13246,500,0,No default
12378,-3,17344,453,0,No default
12378,-2,18204,2472,0,No default
12378,-1,18973,1169,0,No default
12378,0,18955,1315,0,No default
12379,-5,44771,2000,0,No default
12379,-4,43750,2000,0,No default
12379,-3,46148,2000,0,No default
12379,-2,44145,3000,0,No default
12379,-1,94594,2000,2,No default
12379,0,97581,0,1,No default
12380,-5,4666,4666,-1,No default
12380,-4,4884,4666,-1,No default
12380,-3,4666,4884,-1,No default
12380,-2,4876,4666,-1,No default
12380,-1,4882,4876,-1,No default
12380,0,4882,4882,-1,No default
12381,-5,1136,67412,-1,No default
12381,-4,0,1136,0,No default
12381,-3,20650,0,0,No default
12381,-2,19123,2000,0,No default
12381,-1,17924,1500,0,No default
12381,0,99050,1301,0,No default
12382,-5,2532,5717,-1,Default
12382,-4,2464,2532,-1,Default
12382,-3,42935,55000,-1,Default
12382,-2,31762,51986,-1,Default
12382,-1,640,31764,-1,Default
12382,0,0,640,1,Default
12383,-5,0,4650,-2,No default
12383,-4,0,0,-2,No default
12383,-3,0,0,-2,No default
12383,-2,0,0,-2,No default
12383,-1,0,0,-1,No default
12383,0,2280,0,-1,No default
12384,-5,10673,869,-1,No default
12384,-4,1339,10726,-1,No default
12384,-3,1794,1345,-1,No default
12384,-2,3738,1803,-1,No default
12384,-1,3352,3759,-1,No default
12384,0,2943,3375,-1,No default
12385,-5,321936,7060,2,Default
12385,-4,327750,8567,2,Default
12385,-3,325197,14344,0,Default
12385,-2,323182,12833,0,Default
12385,-1,325625,13120,0,Default
12385,0,322464,13248,0,Default
12386,-5,9240,1150,0,No default
12386,-4,8372,1390,0,No default
12386,-3,7477,1000,0,No default
12386,-2,12761,1000,0,No default
12386,-1,46223,2043,0,No default
12386,0,45504,2000,0,No default
12387,-5,10328,0,0,Default
12387,-4,9747,752,0,Default
12387,-3,9689,363,2,Default
12387,-2,9996,0,-1,Default
12387,-1,0,9996,-2,Default
12387,0,0,0,1,Default
12388,-5,31965,1300,2,No default
12388,-4,31133,1500,2,No default
12388,-3,30670,1100,2,No default
12388,-2,28642,2820,2,No default
12388,-1,28208,1200,0,No default
12388,0,26550,2400,0,No default
12389,-5,-51443,70803,-1,Default
12389,-4,1730,0,-1,Default
12389,-3,783,1730,-1,Default
12389,-2,2663,783,-1,Default
12389,-1,791,2663,-1,Default
12389,0,1212,1032,-1,Default
12390,-5,15145,800,0,No default
12390,-4,14792,600,0,No default
12390,-3,14476,550,0,No default
12390,-2,14413,600,0,No default
12390,-1,13101,1537,0,No default
12390,0,12051,1250,0,No default
12391,-5,56577,0,2,No default
12391,-4,77273,1000,2,No default
12391,-3,73678,4874,2,No default
12391,-2,75841,0,3,No default
12391,-1,77757,0,4,No default
12391,0,79529,0,5,No default
12392,-5,72020,2482,0,Default
12392,-4,71923,2732,0,Default
12392,-3,72029,2607,0,Default
12392,-2,71201,4000,2,Default
12392,-1,74421,0,2,Default
12392,0,72514,5118,2,Default
12393,-5,28181,0,2,Default
12393,-4,28104,1300,2,Default
12393,-3,28100,1200,2,Default
12393,-2,27150,2300,2,Default
12393,-1,28515,0,2,Default
12393,0,28073,1800,2,Default
12394,-5,28949,2000,0,No default
12394,-4,29432,7600,0,No default
12394,-3,28770,2000,0,No default
12394,-2,28278,2008,0,No default
12394,-1,28841,1700,0,No default
12394,0,29965,2000,0,No default
12395,-5,18347,600,2,Default
12395,-4,16934,1700,2,Default
12395,-3,17354,0,2,Default
12395,-2,16928,1000,2,Default
12395,-1,16497,1000,2,Default
12395,0,15748,1300,1,Default
12396,-5,13515,14001,0,No default
12396,-4,12722,1000,0,No default
12396,-3,13643,957,0,No default
12396,-2,13407,427,0,No default
12396,-1,30527,1191,0,No default
12396,0,32485,1267,0,No default
12397,-5,18280,1210,0,No default
12397,-4,19485,1003,0,No default
12397,-3,20231,1001,0,No default
12397,-2,20771,1204,0,No default
12397,-1,1969,20275,-1,No default
12397,0,2618,2007,-1,No default
12398,-5,6205,18814,-1,No default
12398,-4,680,6205,-1,No default
12398,-3,32170,680,-1,No default
12398,-2,-8,32178,-1,No default
12398,-1,17392,0,-1,No default
12398,0,723,17392,1,No default
12399,-5,76467,2800,0,No default
12399,-4,72955,5800,0,No default
12399,-3,72137,3000,0,No default
12399,-2,71867,2750,0,No default
12399,-1,70557,3200,2,No default
12399,0,77970,0,1,No default
12400,-5,3688,2803,-1,No default
12400,-4,700,3688,-1,No default
12400,-3,1520,700,-1,No default
12400,-2,596,1520,-1,No default
12400,-1,2951,596,-1,No default
12400,0,2342,2951,-1,No default
12401,-5,-2292,10000,-2,No default
12401,-4,-693,0,0,No default
12401,-3,922,0,0,No default
12401,-2,1248,0,2,No default
12401,-1,2499,0,-1,No default
12401,0,2207,3747,-1,No default
12402,-5,6800,3750,-1,No default
12402,-4,1338,6800,-1,No default
12402,-3,15711,1338,-1,No default
12402,-2,41533,15711,-1,No default
12402,-1,93661,41634,-1,No default
12402,0,1600,93661,-1,No default
12403,-5,12702,312,0,Default
12403,-4,14818,612,0,Default
12403,-3,17160,581,0,Default
12403,-2,19543,514,0,Default
12403,-1,24181,1469,0,Default
12403,0,26183,1826,0,Default
12404,-5,2670,980,-1,Default
12404,-4,16378,3000,0,Default
12404,-3,5516,16000,0,Default
12404,-2,16586,3000,0,Default
12404,-1,22389,5000,0,Default
12404,0,13138,20000,0,Default
12405,-5,70460,2888,0,No default
12405,-4,69011,2671,0,No default
12405,-3,85115,2578,0,No default
12405,-2,44370,69000,0,No default
12405,-1,42126,3060,0,No default
12405,0,80533,1816,0,No default
12406,-5,7497,0,0,No default
12406,-4,9997,0,0,No default
12406,-3,9797,200,0,No default
12406,-2,9601,196,0,No default
12406,-1,9131,1000,0,No default
12406,0,9240,1230,0,No default
12407,-5,146003,5200,2,Default
12407,-4,142913,5600,2,Default
12407,-3,134773,10500,2,Default
12407,-2,138289,200,2,Default
12407,-1,128981,13000,2,Default
12407,0,132510,0,2,Default
12408,-5,5667,2443,0,No default
12408,-4,4448,1300,-1,No default
12408,-3,0,4448,-2,No default
12408,-2,0,0,0,No default
12408,-1,26906,0,0,No default
12408,0,22604,5000,0,No default
12409,-5,65644,2500,2,Default
12409,-4,61682,5010,2,Default
12409,-3,62814,0,0,Default
12409,-2,58788,5000,0,Default
12409,-1,39448,20000,0,Default
12409,0,38370,2000,2,Default
12410,-5,12092,13743,-1,No default
12410,-4,32413,12092,-1,No default
12410,-3,36374,32413,-1,No default
12410,-2,526,36374,-1,No default
12410,-1,3806,526,-1,No default
12410,0,4676,3806,-1,No default
12411,-5,25948,21318,-1,No default
12411,-4,24354,25948,0,No default
12411,-3,41977,0,-1,No default
12411,-2,13062,41977,-1,No default
12411,-1,15329,13062,-1,No default
12411,0,14432,15329,-1,No default
12412,-5,0,0,-2,No default
12412,-4,0,0,-2,No default
12412,-3,0,0,-2,No default
12412,-2,0,0,-2,No default
12412,-1,0,0,-2,No default
12412,0,5740,0,-2,No default
12413,-5,0,0,-2,No default
12413,-4,0,0,-2,No default
12413,-3,0,0,-1,No default
12413,-2,2500,0,-1,No default
12413,-1,-25,2525,-1,No default
12413,0,3475,0,-1,No default
12414,-5,0,1000,-2,No default
12414,-4,0,0,-2,No default
12414,-3,0,0,-2,No default
12414,-2,0,0,0,No default
12414,-1,14111,0,0,No default
12414,0,13352,1066,0,No default
12415,-5,1440,316,-1,No default
12415,-4,1216,1440,-1,No default
12415,-3,1379,1216,-1,No default
12415,-2,1503,1379,-1,No default
12415,-1,661,1512,-1,No default
12415,0,1206,661,-1,No default
12416,-5,243986,14100,0,No default
12416,-4,244124,8800,0,No default
12416,-3,239082,8800,0,No default
12416,-2,234379,8500,0,No default
12416,-1,229818,8409,-1,No default
12416,0,0,229818,-2,No default
12417,-5,11365,0,2,Default
12417,-4,10851,1000,2,Default
12417,-3,11480,0,2,Default
12417,-2,10957,1000,2,Default
12417,-1,11770,0,2,Default
12417,0,10401,2000,1,Default
12418,-5,1599,1694,-1,No default
12418,-4,3798,1599,-1,No default
12418,-3,1442,3798,-1,No default
12418,-2,1386,1442,-1,No default
12418,-1,1355,1386,-1,No default
12418,0,1355,1355,-1,No default
12419,-5,38585,13144,0,No default
12419,-4,39124,2000,0,No default
12419,-3,37778,2000,-1,No default
12419,-2,24458,37778,2,No default
12419,-1,46501,159,-1,No default
12419,0,-11,46512,-2,No default
12420,-5,60119,4500,0,No default
12420,-4,56467,4500,0,No default
12420,-3,52740,4500,0,No default
12420,-2,48970,4500,0,No default
12420,-1,45136,4500,0,No default
12420,0,41224,4500,0,No default
12421,-5,37435,46591,-1,No default
12421,-4,58052,37616,-1,No default
12421,-3,53328,58332,-1,No default
12421,-2,14557,53850,-1,No default
12421,-1,9933,14576,-1,No default
12421,0,4007,10021,-1,No default
12422,-5,3330,3330,-1,No default
12422,-4,3330,3330,-1,No default
12422,-3,0,3330,-2,No default
12422,-2,0,0,-1,No default
12422,-1,11174,0,-1,No default
12422,0,0,11174,1,No default
12423,-5,0,0,-2,No default
12423,-4,0,0,0,No default
12423,-3,64074,0,0,No default
12423,-2,64074,0,0,No default
12423,-1,78060,2562,0,No default
12423,0,75913,4501,0,No default
12424,-5,77433,2730,0,No default
12424,-4,76549,4000,2,No default
12424,-3,81319,0,2,No default
12424,-2,104529,4000,2,No default
12424,-1,100388,6000,2,No default
12424,0,102884,0,1,No default
12425,-5,3681,3087,-1,No default
12425,-4,8269,3692,-1,No default
12425,-3,5036,8293,-1,No default
12425,-2,4698,5051,-1,No default
12425,-1,17740,4723,0,No default
12425,0,35258,1066,0,No default
12426,-5,4287,5049,0,No default
12426,-4,4173,1000,-1,No default
12426,-3,3776,4173,-1,No default
12426,-2,3776,3776,-1,No default
12426,-1,3776,3776,0,No default
12426,0,8178,1000,0,No default
12427,-5,24837,1400,0,No default
12427,-4,23223,2000,0,No default
12427,-3,22551,1000,0,No default
12427,-2,22185,1000,0,No default
12427,-1,21148,1700,0,No default
12427,0,20069,1700,-1,No default
12428,-5,3821,0,-1,No default
12428,-4,-19,3840,-1,No default
12428,-3,481,0,-1,No default
12428,-2,3308,483,-1,No default
12428,-1,1222,3324,-1,No default
12428,0,11409,1228,-1,No default
12429,-5,1112,1981,-1,No default
12429,-4,363,1112,-1,No default
12429,-3,9737,363,-1,No default
12429,-2,1667,9839,-1,No default
12429,-1,5133,1667,-1,No default
12429,0,1314,5249,-1,No default
12430,-5,1040,0,-2,No default
12430,-4,-3,1043,-2,No default
12430,-3,-3,0,-2,No default
12430,-2,-3,0,-2,No default
12430,-1,-6,0,-2,No default
12430,0,6407,0,-2,No default
12431,-5,1650,0,4,Default
12431,-4,1650,0,4,Default
12431,-3,1650,0,4,Default
12431,-2,1650,0,4,Default
12431,-1,1650,0,2,Default
12431,0,1650,0,2,Default
12432,-5,21098,3000,0,No default
12432,-4,19935,1500,0,No default
12432,-3,19247,1000,0,No default
12432,-2,18556,1000,0,No default
12432,-1,16842,2000,0,No default
12432,0,15603,1500,0,No default
12433,-5,1650,0,4,No default
12433,-4,1650,0,4,No default
12433,-3,1650,0,4,No default
12433,-2,1650,0,4,No default
12433,-1,1650,0,2,No default
12433,0,1650,0,2,No default
12434,-5,0,0,-2,No default
12434,-4,0,0,-2,No default
12434,-3,0,0,-2,No default
12434,-2,0,0,-1,No default
12434,-1,500,368,-1,No default
12434,0,2695,505,-1,No default
12435,-5,61153,3000,0,No default
12435,-4,60647,3000,0,No default
12435,-3,60430,2500,0,No default
12435,-2,78671,3000,-1,No default
12435,-1,3224,78671,-1,No default
12435,0,170,3224,-1,No default
12436,-5,5110,9028,-1,Default
12436,-4,3343,5124,-1,Default
12436,-3,2368,3353,-1,Default
12436,-2,1860,2375,-1,Default
12436,-1,3395,1865,-1,Default
12436,0,7370,3420,0,Default
12437,-5,25242,0,0,No default
12437,-4,23632,2000,0,No default
12437,-3,19975,4000,0,No default
12437,-2,17274,3000,0,No default
12437,-1,15539,2000,0,No default
12437,0,11066,5000,0,No default
12438,-5,20226,674,0,No default
12438,-4,20129,834,0,No default
12438,-3,20132,717,0,No default
12438,-2,20154,701,0,No default
12438,-1,19598,1307,0,No default
12438,0,18311,2000,0,No default
12439,-5,450,825,-1,No default
12439,-4,2065,450,-1,No default
12439,-3,559,2065,-1,No default
12439,-2,1140,559,-1,No default
12439,-1,3290,1140,-1,No default
12439,0,5256,3290,-1,No default
12440,-5,17001,1000,0,No default
12440,-4,16273,1000,0,No default
12440,-3,15526,1000,0,No default
12440,-2,15557,1000,0,No default
12440,-1,16643,1400,0,No default
12440,0,15592,2000,0,No default
12441,-5,6742,3306,0,No default
12441,-4,6452,378,0,No default
12441,-3,4521,2000,0,No default
12441,-2,36772,3000,0,No default
12441,-1,37293,3000,0,No default
12441,0,32866,5028,0,No default
12442,-5,325831,20004,0,No default
12442,-4,301231,30000,0,No default
12442,-3,386847,11000,0,No default
12442,-2,380257,15000,0,No default
12442,-1,372284,16000,0,No default
12442,0,362816,15325,0,No default
12443,-5,176,310,-1,No default
12443,-4,957,176,-1,No default
12443,-3,964,958,-1,No default
12443,-2,360,978,-1,No default
12443,-1,575,361,-1,No default
12443,0,2362,575,-1,No default
12444,-5,3207,0,0,No default
12444,-4,8559,1223,0,No default
12444,-3,24385,6591,0,No default
12444,-2,28637,5072,0,No default
12444,-1,26123,8081,0,No default
12444,0,14237,15031,0,No default
12445,-5,0,0,-2,Default
12445,-4,0,0,-2,Default
12445,-3,0,0,-2,Default
12445,-2,0,0,-2,Default
12445,-1,0,0,-2,Default
12445,0,0,0,1,Default
12446,-5,18784,2000,0,No default
12446,-4,17572,5000,0,No default
12446,-3,14734,5000,0,No default
12446,-2,18753,1000,0,No default
12446,-1,22938,5002,0,No default
12446,0,25968,1313,0,No default
12447,-5,1473,1473,-2,No default
12447,-4,1473,1473,-2,No default
12447,-3,1473,1473,-2,No default
12447,-2,2473,1473,-2,No default
12447,-1,3273,2473,-2,No default
12447,0,4473,3273,-2,No default
12448,-5,94450,5373,0,No default
12448,-4,91979,4000,0,No default
12448,-3,90247,3338,0,No default
12448,-2,89245,3379,0,No default
12448,-1,87478,4114,0,No default
12448,0,95197,4050,2,No default
12449,-5,17067,700,0,No default
12449,-4,16642,700,0,No default
12449,-3,16204,700,0,No default
12449,-2,15461,1000,2,No default
12449,-1,15003,1000,0,No default
12449,0,13216,2000,0,No default
12450,-5,0,7287,-2,No default
12450,-4,0,0,-2,No default
12450,-3,0,0,-2,No default
12450,-2,0,0,-2,No default
12450,-1,0,0,0,No default
12450,0,20000,0,0,No default
12451,-5,11762,500,0,Default
12451,-4,23489,1000,2,Default
12451,-3,35326,0,2,Default
12451,-2,34610,1500,0,Default
12451,-1,32298,3000,0,Default
12451,0,29782,3000,0,Default
12452,-5,0,0,0,Default
12452,-4,10300,0,0,Default
12452,-3,8440,2000,0,Default
12452,-2,4524,4000,-1,Default
12452,-1,0,4524,-2,Default
12452,0,0,0,1,Default
12453,-5,768,388,-1,No default
12453,-4,1157,783,-1,No default
12453,-3,380,1157,-1,No default
12453,-2,776,380,-1,No default
12453,-1,0,1552,-1,No default
12453,0,776,0,-1,No default
12454,-5,27811,1142,0,Default
12454,-4,28128,1020,0,Default
12454,-3,29351,1001,0,Default
12454,-2,47939,1014,2,Default
12454,-1,52707,0,2,Default
12454,0,52126,2030,1,Default
12455,-5,0,0,-2,No default
12455,-4,0,0,-2,No default
12455,-3,0,0,-2,No default
12455,-2,0,0,-1,No default
12455,-1,6615,0,-1,No default
12455,0,62261,6615,0,No default
12456,-5,0,0,-2,No default
12456,-4,0,0,-2,No default
12456,-3,0,0,-2,No default
12456,-2,0,0,-2,No default
12456,-1,0,0,-2,No default
12456,0,0,0,1,No default
12457,-5,0,0,-2,Default
12457,-4,0,0,-2,Default
12457,-3,0,0,-2,Default
12457,-2,0,0,-2,Default
12457,-1,0,0,-2,Default
12457,0,0,0,-2,Default
12458,-5,29899,1046,0,No default
12458,-4,30360,2500,0,No default
12458,-3,29962,1700,0,No default
12458,-2,30395,2468,0,No default
12458,-1,28246,3000,0,No default
12458,0,30235,3000,0,No default
12459,-5,0,0,-2,No default
12459,-4,0,0,-2,No default
12459,-3,0,0,-2,No default
12459,-2,0,0,-2,No default
12459,-1,0,0,-1,No default
12459,0,2500,0,-1,No default
12460,-5,0,1333,-1,No default
12460,-4,1318,0,-1,No default
12460,-3,3818,2000,0,No default
12460,-2,58039,1500,0,No default
12460,-1,111594,2507,0,No default
12460,0,124362,5100,0,No default
12461,-5,8768,1200,0,No default
12461,-4,8468,300,0,No default
12461,-3,8799,169,0,No default
12461,-2,8623,176,0,No default
12461,-1,10805,3000,0,No default
12461,0,13572,1188,0,No default
12462,-5,0,1114,-2,No default
12462,-4,0,0,-2,No default
12462,-3,0,0,-1,No default
12462,-2,1008,0,-1,No default
12462,-1,0,1008,-2,No default
12462,0,0,0,1,No default
12463,-5,117320,5000,0,No default
12463,-4,121092,4500,0,No default
12463,-3,185414,5000,0,No default
12463,-2,167524,5000,0,No default
12463,-1,229805,8000,0,No default
12463,0,170485,8000,2,No default
12464,-5,6008,3325,-1,No default
12464,-4,2643,6038,-1,No default
12464,-3,8331,2656,-1,No default
12464,-2,17295,8372,2,No default
12464,-1,85400,86,0,No default
12464,0,76584,21358,0,No default
12465,-5,26224,1000,0,No default
12465,-4,4464,23773,0,No default
12465,-3,7638,1005,-1,No default
12465,-2,1881,7650,-1,No default
12465,-1,-5,1886,-1,No default
12465,0,9359,0,-1,No default
12466,-5,0,0,-2,Default
12466,-4,0,0,-2,Default
12466,-3,0,0,-2,Default
12466,-2,0,0,2,Default
12466,-1,18447,0,2,Default
12466,0,19131,0,1,Default
12467,-5,1469,3490,-2,No default
12467,-4,1049,1469,-2,No default
12467,-3,2645,1049,-2,No default
12467,-2,3315,2645,-2,No default
12467,-1,3208,3322,-2,No default
12467,0,3440,3219,-2,No default
12468,-5,29362,0,0,No default
12468,-4,26804,3000,0,No default
12468,-3,7275,20000,0,No default
12468,-2,13329,607,2,No default
12468,-1,14870,0,0,No default
12468,0,10094,5300,0,No default
12469,-5,41668,3000,0,No default
12469,-4,40500,2000,0,No default
12469,-3,39288,2000,0,No default
12469,-2,70719,2000,0,No default
12469,-1,69817,2131,2,No default
12469,0,71528,0,2,No default
12470,-5,140779,4709,0,No default
12470,-4,138959,3779,0,No default
